Date,City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI,AQI_Bucket
3/27/2023 7:58,Chandpur,63.36,79.84,1.58,6,667.57,0.3,30.76,7.92,4,
3/27/2023 7:58,Chittagong,68.17,80.96,6.38,24.68,1562.12,35.76,2.46,17.23,4,
3/27/2023 7:58,Comilla,67.48,82.57,1.51,8.4,767.71,0.85,28.61,8.49,4,
3/27/2023 7:58,CoxBazar,24.17,32.75,0.87,7.71,487.33,1.44,13.95,5.07,2,
3/27/2023 7:58,Feni,70.66,82.5,1.59,8.05,841.14,0.59,30.76,7.66,4,
3/27/2023 7:58,Khagrachari,90.39,95.4,0.44,1.14,407.22,0.1,7.87,2.19,5,
3/27/2023 7:58,Lakshmipur,55.14,68.44,1.13,5.48,647.54,0.27,19.49,7.41,4,
3/27/2023 7:58,Noakhali,58.37,67.54,1.37,5.31,667.57,0.24,31.83,6.21,4,
3/27/2023 7:58,Rangamati,86.61,92.18,0.13,0.54,270.37,0.12,3.17,1,5,
3/27/2023 7:58,Habiganj,136.1,142.69,1.22,5.27,781.06,0.78,18.06,5.7,5,
3/27/2023 7:58,Maulvibazar,97.42,105.63,0.69,6.08,634.19,1.03,8.85,3.67,5,
3/27/2023 7:58,Sunamganj,157.02,164.06,0.78,4.97,647.54,0.63,15.02,5.38,5,
3/27/2023 7:58,Sylhet,107.31,112.19,1.71,6.26,781.06,0.11,55.08,3.71,5,
3/27/2023 7:58,Bagerhat,60.82,74.09,3.22,17.99,814.44,0.57,17.35,6.84,4,
3/27/2023 7:58,Chuadanga,246.96,262.32,32.42,12.68,1214.98,0.4,56.51,10.77,5,
3/27/2023 7:58,Jessore,180.66,199.72,17.41,28.45,1522.06,2.04,20.39,5.26,5,
3/27/2023 7:58,Jhenaidah,195.64,217.77,9.89,12.17,1255.04,0.28,48.64,9.12,5,
3/27/2023 7:58,Khulna,102.58,115.97,8.82,11.31,834.47,0.19,27.54,4.37,5,
3/27/2023 7:58,Kushtia,245.06,260.41,32.9,12.68,1161.58,0.43,62.23,10.64,5,
3/27/2023 7:58,Magura,213.44,233.43,15.14,17.31,1335.14,0.81,40.41,5.57,5,
3/27/2023 7:58,Meherpur,258.4,273.07,51.5,22.62,1441.96,1.02,40.41,10.39,5,
3/27/2023 7:58,Narail,134.44,148,12.76,15.08,988.01,0.58,30.04,4.56,5,
3/27/2023 7:58,Satkhira,45.54,58.95,3.52,8.91,687.6,1.1,21.46,6.4,3,
3/27/2023 14:34,Dhaka,172.68,188.12,15.5,2.4,714.3,0.15,197.41,1.01,5,
3/27/2023 14:34,Faridpur,151.81,161.37,19.31,2.34,680.92,0.14,205.99,0.25,5,
3/27/2023 14:34,Gazipur,160.31,174.36,13.35,1.82,647.54,0.14,185.97,2.28,5,
3/27/2023 14:34,Gopalganj,22.43,34.25,4.89,1.15,323.77,0.14,147.34,4.81,4,
3/27/2023 14:34,Jamalpur,52.83,70.98,15.5,2.25,407.22,0.21,191.69,6.02,5,
3/27/2023 14:34,Kishoreganj,147.79,159.09,7.87,1.54,687.6,0.12,171.66,2.72,5,
3/27/2023 14:34,Madaripur,169.69,177.72,16.93,2.34,781.06,0.12,217.44,0,5,
3/27/2023 14:34,Manikganj,145.28,158.98,15.26,1.78,647.54,0.12,197.41,4.24,5,
3/27/2023 14:34,Munshiganj,179.98,190.53,19.55,2.49,741.01,0.16,208.86,0,5,
3/27/2023 14:34,Mymensingh,134.63,150.29,8.7,1.44,627.52,0.12,170.23,6.08,5,
3/27/2023 14:34,Narayanganj,184.84,198.85,18.36,9.25,801.09,0.56,228.88,0,5,
3/27/2023 14:34,Narsingdi,169.83,183.41,12.64,1.71,680.92,0.13,185.97,0.7,5,
3/27/2023 14:34,Netrokona,124.12,133.86,5.72,1.46,654.22,0.13,145.91,3.64,5,
3/27/2023 14:34,Rajbari,117.19,128.31,17.41,2.14,560.76,0.13,203.13,3.93,5,
3/27/2023 14:34,Shariatpur,179.9,189.21,16.21,2.53,754.36,0.12,203.13,0,5,
3/27/2023 14:34,Sherpur,133.59,148.39,7.75,2.83,634.19,0.21,214.58,8.23,5,
3/27/2023 14:34,Tangail,127.82,144.47,11.09,1.86,640.87,0.13,185.97,8.87,5,
3/27/2023 14:34,Bogra,71.21,88.47,9.3,1.5,500.68,0.14,168.8,9.88,4,
3/27/2023 14:34,Joypurhat,70.72,86.13,9.42,2.16,527.38,0.19,174.52,10.39,4,
3/27/2023 14:34,Naogaon,56.06,71.2,11.44,1.52,423.91,0.14,174.52,7.03,4,
3/27/2023 14:34,Natore,73.05,90.7,15.5,1.63,447.27,0.14,191.69,7.28,5,
3/27/2023 14:34,Nawabganj,28.48,35.67,10.01,1.32,373.84,0.17,147.34,3.96,4,
3/27/2023 14:34,Pabna,70.45,85.61,9.78,1.71,453.95,0.13,185.97,6.46,5,
3/27/2023 14:34,Rajshahi,69.13,87.05,12.28,2.42,460.63,0.18,200.27,6.9,5,
3/27/2023 14:34,Sirajgonj,71.9,89.25,10.37,1.48,467.3,0.1,174.52,7.54,4,
3/27/2023 14:34,Dinajpur,60.82,74.87,9.18,1.21,487.33,0.12,170.23,8.99,4,
3/27/2023 14:34,Gaibandha,98.48,114.84,9.78,1.86,640.87,0.14,185.97,14.31,5,
3/27/2023 14:34,Kurigram,85.09,100.42,8.23,1.44,620.84,0.13,168.8,13.93,5,
3/27/2023 14:34,Lalmonirhat,61.21,75.36,6.86,1.1,534.06,0.11,150.2,11.27,4,
3/27/2023 14:34,Nilphamari,62.69,75.94,7.51,1.22,534.06,0.13,155.93,11.15,4,
3/27/2023 14:34,Panchagarh,79.76,95.19,4.35,1.17,700.95,0.12,145.91,11.02,5,
3/27/2023 14:34,Rangpur,66.89,79.83,8.23,1.21,534.06,0.12,163.08,11.02,4,
3/27/2023 14:34,Thakurgaon,66.96,80.66,7.75,1.34,580.79,0.14,158.79,12.03,4,
3/27/2023 14:34,Barguna,66.74,70.58,5.42,0.81,460.63,0.04,105.86,0.23,4,
3/27/2023 14:35,Barisal,107.15,112.36,12.04,1.76,574.11,0.09,161.65,0,5,
3/27/2023 14:35,Bhola,64.75,68.32,4.35,0.74,467.3,0.05,133.04,0.38,4,
3/27/2023 14:35,Jhalokati,83.17,90.13,9.06,2.31,560.76,0.15,133.04,6.4,5,
3/27/2023 14:35,Patuakhali,78.84,81.63,7.63,1.03,514.03,0.06,158.79,0,5,
3/27/2023 14:35,Pirojpur,106.46,111.76,16.21,2.12,614.17,0.11,188.83,0,5,
3/27/2023 14:35,Bandarban,56.77,61.18,3.34,1.65,467.3,0.14,128.75,1.85,4,
3/27/2023 14:35,Brahmanbaria,261.15,273.63,63.9,10.71,847.82,0.41,351.91,0,5,
3/27/2023 14:35,Chandpur,156.32,163.63,12.76,1.82,660.9,0.11,197.41,0,5,
3/27/2023 14:35,Chittagong,54.25,59.84,9.18,5.44,507.36,0.45,131.61,2.47,4,
3/27/2023 14:35,Comilla,164.62,172.34,15.02,2.27,667.57,0.13,228.88,0,5,
3/27/2023 14:35,CoxBazar,26.09,30.31,0.76,0.3,363.83,0.04,67.95,0.47,3,
3/27/2023 14:35,Feni,88.57,94.13,6.32,1.21,547.41,0.08,154.5,0,5,
3/27/2023 14:35,Khagrachari,78.26,80.88,4.53,0.99,534.06,0.05,133.04,0,5,
3/27/2023 14:35,Lakshmipur,81.47,87.37,7.63,1.36,507.36,0.1,135.9,0,5,
3/27/2023 14:35,Noakhali,79.85,83.97,7.03,1.15,500.68,0.09,148.77,0,5,
3/27/2023 14:35,Rangamati,62.34,64.55,2.56,0.46,487.33,0.03,115.87,0,4,
3/27/2023 14:35,Habiganj,145.08,153.47,7.39,1.69,634.19,0.12,188.83,0.01,5,
3/27/2023 14:35,Maulvibazar,171.63,179.66,14.54,5.27,660.9,0.3,288.96,0,5,
3/27/2023 14:35,Sunamganj,97.26,105.06,3.93,0.95,587.46,0.08,137.33,2.28,5,
3/27/2023 14:35,Sylhet,118.55,123.34,5.19,2.74,660.9,0.19,183.11,1.05,5,
3/27/2023 14:35,Bagerhat,154.34,163.41,15.26,6.34,921.25,0.34,211.72,3.9,5,
3/27/2023 14:35,Chuadanga,106.51,118.84,26.46,2.19,547.41,0.14,214.58,5.76,5,
3/27/2023 14:35,Jessore,179.6,188.53,22.89,2.87,814.44,0.16,231.74,0,5,
3/27/2023 14:35,Jhenaidah,146.03,156.61,23.84,1.99,674.25,0.14,208.86,2.72,5,
3/27/2023 14:35,Khulna,190.41,200.19,16.69,2.44,894.55,0.1,228.88,0,5,
3/27/2023 14:35,Kushtia,122.43,138.22,19.07,3.68,614.17,0.25,223.16,9.37,5,
3/27/2023 14:35,Magura,166.12,176.29,23.6,2.46,707.63,0.14,214.58,1.19,5,
3/27/2023 14:35,Meherpur,90.37,102.53,20.98,2.29,507.36,0.16,205.99,5.57,5,
3/27/2023 14:35,Narail,197.41,206.71,20.74,2.83,881.2,0.15,240.33,0,5,
3/27/2023 14:35,Satkhira,192.79,204.89,52.93,5.44,827.79,0.22,303.27,0.66,5,
3/27/2023 17:45,Dhaka,97.2,127.21,5.36,23.31,947.95,0.16,82.97,23.05,5,
3/27/2023 17:45,Faridpur,166.59,176.3,12.28,10.45,734.33,0.04,173.09,12.54,5,
3/27/2023 17:45,Gazipur,109.84,125.77,5.07,10.37,734.33,0.07,87.26,23.05,5,
3/27/2023 17:45,Gopalganj,28.99,43.17,7.09,4.03,353.81,0.11,137.33,10.26,3,
3/27/2023 17:45,Jamalpur,35.68,57.77,17.17,9.08,397.21,0.16,155.93,10.26,4,
3/27/2023 17:45,Kishoreganj,100.59,122.29,3.19,14.57,834.47,0.11,75.1,24.32,5,
3/27/2023 17:45,Madaripur,158.85,167.63,10.49,7.37,794.41,0.03,150.2,11.65,5,
3/27/2023 17:45,Manikganj,114.13,130.35,7.87,7.03,707.63,0.04,114.44,23.31,5,
3/27/2023 17:45,Munshiganj,101.23,129.99,7.45,11.82,801.09,0.08,107.29,17.99,5,
3/27/2023 17:45,Mymensingh,94.9,113.65,4.65,6.26,667.57,0.04,97.28,20.52,5,
3/27/2023 17:45,Narayanganj,120.23,146.08,12.88,69.92,2029.42,0.71,65.8,24.07,5,
3/27/2023 17:45,Narsingdi,99.38,116.56,4.71,8.48,741.01,0.06,85.83,22.29,5,
3/27/2023 17:45,Netrokona,119.17,138.63,2.53,19.88,907.9,0.14,67.95,23.56,5,
3/27/2023 17:45,Rajbari,191.05,200.5,18.84,9.17,814.44,0.04,177.38,9.37,5,
3/27/2023 17:45,Shariatpur,123.63,135.41,9.18,7.88,734.33,0.02,141.62,17.23,5,
3/27/2023 17:45,Sherpur,86.87,100.04,5.72,5.83,594.14,0.03,135.9,15.45,5,
3/27/2023 17:45,Tangail,104.15,115.23,10.73,8.82,660.9,0.04,153.07,14.95,5,
3/27/2023 17:45,Bogra,81.34,104.25,5.13,16.79,707.63,0.16,84.4,25.84,5,
3/27/2023 17:45,Joypurhat,55.54,74.37,11.09,7.63,447.27,0.07,148.77,11.78,4,
3/27/2023 17:45,Naogaon,53.12,71.84,10.61,5.48,410.56,0.05,148.77,13.68,4,
3/27/2023 17:45,Natore,75.69,91.38,4.23,5.44,560.76,0.04,118.73,16.97,5,
3/27/2023 17:45,Nawabganj,48.87,55.36,14.31,4.84,567.44,0.14,160.22,10.26,4,
3/27/2023 17:45,Pabna,113.77,123.41,11.8,9.94,680.92,0.05,141.62,16.47,5,
3/27/2023 17:45,Rajshahi,79.27,103.68,13.23,30.85,794.41,0.3,94.41,24.07,5,
3/27/2023 17:45,Sirajgonj,100.42,110.5,10.73,6.43,607.49,0.03,144.48,16.97,5,
3/27/2023 17:45,Dinajpur,65.08,84.42,5.9,4.76,494,0.05,127.32,15.96,4,
3/27/2023 17:45,Gaibandha,66.89,84.84,7.39,6.43,507.36,0.06,133.04,16.21,4,
3/27/2023 17:45,Kurigram,102.18,120.78,4.77,6.68,741.01,0.05,108.72,25.59,5,
3/27/2023 17:45,Lalmonirhat,104.13,122.06,6.08,3.47,660.9,0.03,134.47,19,5,
3/27/2023 17:45,Nilphamari,79.46,95.81,5.96,3.56,567.44,0.04,131.61,18.75,5,
3/27/2023 17:45,Panchagarh,66.49,79.82,5.6,5.48,574.11,0.08,130.18,15.07,4,
3/27/2023 17:45,Rangpur,97.58,117.09,4.71,5.74,687.6,0.05,108.72,24.07,5,
3/27/2023 17:45,Thakurgaon,63.19,77.74,6.02,3.81,520.71,0.05,137.33,15.96,4,
3/27/2023 17:45,Barguna,63.38,66.24,4.05,1.8,534.06,0.01,101.57,4.81,4,
3/27/2023 17:45,Barisal,127.11,137.07,5.96,4.8,774.38,0.02,108.72,15.71,5,
3/27/2023 17:45,Bhola,78.49,82.62,4.77,2.59,594.14,0.01,138.76,8.87,5,
3/27/2023 17:45,Jhalokati,101.84,109.67,6.8,7.37,720.98,0.03,114.44,14.95,5,
3/27/2023 17:45,Patuakhali,62.98,67.86,4.65,3.9,627.52,0.02,103,14.44,4,
3/27/2023 17:45,Pirojpur,113.7,119.96,12.28,9.43,687.6,0.04,147.34,6.4,5,
3/27/2023 17:45,Bandarban,47.46,55.07,1.58,4.41,480.65,0.03,65.09,6.21,3,
3/27/2023 17:45,Brahmanbaria,115.59,136.46,10.73,21.59,934.6,0.11,105.86,24.83,5,
3/27/2023 17:45,Chandpur,106.27,118.59,5.6,4.07,734.33,0.02,124.45,16.72,5,
3/27/2023 17:45,Chittagong,43.32,56.7,2.71,42.84,934.6,0.48,35.76,10.01,3,
3/27/2023 17:45,Comilla,70.52,79.89,7.33,7.11,627.52,0.04,130.18,14.82,4,
3/27/2023 17:45,CoxBazar,36.22,39.8,1.18,2.12,420.57,0.02,92.98,1.87,3,
3/27/2023 17:45,Feni,84.07,94.89,4.35,5.44,727.65,0.02,89.41,16.72,5,
3/27/2023 17:45,Khagrachari,68.64,73.49,1.85,3.21,540.73,0.02,52.93,5.76,4,
3/27/2023 17:45,Lakshmipur,92.51,105.44,4.41,3.51,727.65,0.01,97.28,16.47,5,
3/27/2023 17:45,Noakhali,92.02,102.33,3.4,4.54,747.68,0.02,77.96,18.24,5,
3/27/2023 17:45,Rangamati,68.21,72.24,0.77,0.29,420.57,0,23.96,1.09,4,
3/27/2023 17:45,Habiganj,99.68,114.41,2.41,4.41,660.9,0.03,44.7,21.28,5,
3/27/2023 17:45,Maulvibazar,132.69,148.49,3.07,13.71,821.11,0.06,68.67,17.23,5,
3/27/2023 17:45,Sunamganj,111.04,121.8,1.25,5.83,614.17,0.06,34.69,10.64,5,
3/27/2023 17:45,Sylhet,108.35,118.41,2.53,12.51,767.71,0.09,60.8,11.27,5,
3/27/2023 17:45,Bagerhat,140.85,148.25,10.73,15.94,907.9,0.06,153.07,8.23,5,
3/27/2023 17:45,Chuadanga,195.01,206.97,17.88,6.94,921.25,0.02,164.51,15.33,5,
3/27/2023 17:46,Jessore,186.36,200.4,7.63,13.2,934.6,0.05,118.73,18.49,5,
3/27/2023 17:46,Jhenaidah,232.35,251.66,11.68,10.54,1001.36,0.05,121.59,24.32,5,
3/27/2023 17:46,Khulna,184.12,193.83,11.92,9.77,847.82,0.04,153.07,7.79,5,
3/27/2023 17:46,Kushtia,140.13,149.04,14.42,6,714.3,0.03,141.62,12.54,5,
3/27/2023 17:46,Magura,191.15,203.87,12.04,14.74,821.11,0.06,158.79,16.97,5,
3/27/2023 17:46,Meherpur,189.96,203.22,17.41,11.82,1054.76,0.04,147.34,17.23,5,
3/27/2023 17:46,Narail,203.84,215.76,10.97,12.34,934.6,0.05,150.2,12.16,5,
3/27/2023 17:46,Satkhira,117.43,128.13,14.19,5.1,734.33,0.03,128.75,7.54,5,
3/27/2023 21:11,Dhaka,133.07,197.75,4.41,41.13,1602.17,0,21.28,27.87,5,
3/27/2023 21:11,Faridpur,192.33,205.91,9.3,11.14,907.9,0,133.04,15.58,5,
3/27/2023 21:11,Gazipur,134.89,166.41,3.25,15.59,1001.36,0,33.26,32.42,5,
3/27/2023 21:11,Gopalganj,37.45,52.36,13.23,8.23,473.98,0,117.3,17.23,3,
3/27/2023 21:11,Jamalpur,45.36,70.01,22.65,14.05,567.44,0,120.16,16.72,3,
3/27/2023 21:11,Kishoreganj,124.76,158.52,2.68,18.68,1148.22,0,34.33,24.32,5,
3/27/2023 21:11,Madaripur,192.62,204.62,8.11,7.71,934.6,0,125.89,13.05,5,
3/27/2023 21:11,Manikganj,172.5,198.63,5.84,11.65,947.95,0,81.54,26.6,5,
3/27/2023 21:11,Munshiganj,154.89,188.32,6.74,12.34,1014.71,0,87.26,21.53,5,
3/27/2023 21:11,Mymensingh,117.31,138.94,3.82,8.23,814.44,0,84.4,19.76,5,
3/27/2023 21:11,Narayanganj,169.1,219.72,11.56,49.35,2269.75,0,33.26,35.97,5,
3/27/2023 21:11,Narsingdi,122.92,157.6,3.01,15.59,1041.41,0,33.98,30.4,5,
3/27/2023 21:11,Netrokona,120.64,150.85,1.88,27.76,1174.93,0,20.74,17.99,5,
3/27/2023 21:11,Rajbari,211.35,225.21,14.9,9.94,934.6,0,171.66,13.68,5,
3/27/2023 21:11,Shariatpur,165.32,181.55,5.6,11.82,988.01,0,94.41,19,5,
3/27/2023 21:11,Sherpur,91.19,107.14,5.36,6.94,667.57,0,101.57,19.51,5,
3/27/2023 21:11,Tangail,127.4,139.19,12.16,8.91,754.36,0,133.04,14.69,5,
3/27/2023 21:11,Bogra,95.64,128.65,2.27,25.71,974.66,0,28.25,24.32,5,
3/27/2023 21:11,Joypurhat,63.19,90.5,8.11,16.62,687.6,0,85.83,24.57,4,
3/27/2023 21:11,Naogaon,67.37,102.61,4.95,13.88,667.57,0,54.36,35.47,4,
3/27/2023 21:11,Natore,114.17,131.93,10.01,12.68,781.06,0,98.71,23.81,5,
3/27/2023 21:11,Nawabganj,73.68,87.87,16.93,12.17,801.09,0,97.28,23.05,4,
3/27/2023 21:11,Pabna,179.1,191.98,13.11,8.74,921.25,0,128.75,16.47,5,
3/27/2023 21:11,Rajshahi,104.51,130.91,10.97,28.1,1068.12,0,52.93,31.16,5,
3/27/2023 21:11,Sirajgonj,134.19,144.93,11.68,7.28,747.68,0,127.32,16.97,5,
3/27/2023 21:11,Dinajpur,74.96,106.19,3.19,12.85,720.98,0,52.93,30.4,4,
3/27/2023 21:11,Gaibandha,67.87,94.12,4.17,13.37,694.28,0,67.95,29.13,4,
3/27/2023 21:11,Kurigram,132.33,169.44,2.56,16.11,1108.17,0,37.19,32.93,5,
3/27/2023 21:11,Lalmonirhat,112.07,146.41,2.24,9.25,867.84,0,50.78,23.81,5,
3/27/2023 21:11,Nilphamari,85.2,115.1,2.41,9.85,761.03,0,47.92,35.47,5,
3/27/2023 21:11,Panchagarh,76.62,102.95,5.19,14.22,821.11,0,62.23,27.36,5,
3/27/2023 21:11,Rangpur,109.21,143.13,2.35,13.71,961.3,0,41.49,27.11,5,
3/27/2023 21:11,Thakurgaon,77.63,104.61,3.93,10.54,781.06,0,65.09,29.13,5,
3/27/2023 21:11,Barguna,80.81,86.63,3.01,2.12,487.33,0,69.38,3.74,5,
3/27/2023 21:11,Barisal,132.15,145.37,6.5,8.23,834.47,0,91.55,16.47,5,
3/27/2023 21:11,Bhola,107.53,114.47,3.87,3.3,634.19,0,114.44,8.23,5,
3/27/2023 21:11,Jhalokati,109.56,120.59,6.32,10.54,754.36,0,77.25,12.41,5,
3/27/2023 21:11,Patuakhali,73.46,80.86,3.43,5.18,654.22,0,72.24,11.53,4,
3/27/2023 21:11,Pirojpur,120.82,130.81,8.94,10.03,714.3,0,101.57,7.54,5,
3/27/2023 21:11,Bandarban,49.29,61.17,0.97,6.68,574.11,0,24.68,4.37,3,
3/27/2023 21:11,Brahmanbaria,138.64,182.99,4.53,33.93,1455.31,0,26.82,33.44,5,
3/27/2023 21:11,Chandpur,142,170.34,3.46,12.17,1094.82,0,62.94,27.36,5,
3/27/2023 21:11,Chittagong,49.06,67.64,3.04,36.67,961.3,0.09,20.21,8.87,3,
3/27/2023 21:11,Comilla,121.44,154.45,4.11,17.31,1201.63,0,44.7,41.54,5,
3/27/2023 21:12,CoxBazar,44.31,48.8,1.09,4.24,480.65,0,77.96,3.23,3,
3/27/2023 21:12,Feni,113.79,141.7,2.83,12.51,1041.41,0,34.69,24.83,5,
3/27/2023 21:12,Khagrachari,84.39,92.61,1.16,9.08,640.87,0,25.03,5.38,5,
3/27/2023 21:12,Lakshmipur,101.96,116.96,3.25,5.01,787.74,0,78.68,13.55,5,
3/27/2023 21:12,Noakhali,100.19,115.14,2.92,6.6,867.84,0,65.09,16.97,5,
3/27/2023 21:12,Rangamati,69.63,76.39,0.32,0.57,363.83,0,6.71,1.96,4,
3/27/2023 21:12,Habiganj,114.79,138.81,2.27,8.65,767.71,0,15.2,25.59,5,
3/27/2023 21:12,Maulvibazar,144.81,174.94,2.12,23.31,1041.41,0,14.48,21.28,5,
3/27/2023 21:12,Sunamganj,120.93,135.8,0.92,7.71,640.87,0,14.66,11.53,5,
3/27/2023 21:12,Sylhet,129.26,148.95,3.34,25.02,1001.36,0.01,16.09,29.39,5,
3/27/2023 21:12,Bagerhat,143.54,154.02,12.99,12.51,881.2,0,157.36,8.74,5,
3/27/2023 21:12,Chuadanga,221.18,237.16,18.84,7.71,1041.41,0,170.23,16.72,5,
3/27/2023 21:12,Jessore,206.36,223.36,6.14,12.85,1081.47,0,79.39,21.03,5,
3/27/2023 21:12,Jhenaidah,216.85,246.14,5.72,21.08,1174.93,0,61.51,23.05,5,
3/27/2023 21:12,Khulna,158.41,168.47,11.92,9.51,841.14,0,155.93,9.37,5,
3/27/2023 21:12,Kushtia,218.03,231.94,18.36,6.94,974.66,0,180.24,13.55,5,
3/27/2023 21:12,Magura,195.13,210.3,8.58,12.68,934.6,0,125.89,15.58,5,
3/27/2023 21:12,Meherpur,209.69,227.74,17.41,13.54,1214.98,0,138.76,21.79,5,
3/27/2023 21:12,Narail,185.64,198.02,9.06,11.82,961.3,0,123.02,12.54,5,
3/27/2023 21:12,Satkhira,84.54,95.21,3.37,3.64,674.25,0,84.4,5.32,5,
3/28/2023 8:29,Dhaka,210.78,247.69,3.01,16.45,1201.63,1.54,41.13,9.12,5,
3/28/2023 8:29,Faridpur,255.92,277.74,12.16,15.42,1628.88,1.31,37.19,7.41,5,
3/28/2023 8:29,Gazipur,215.66,235.14,2.71,8.23,1041.41,0.57,44.35,7.66,5,
3/28/2023 8:29,Gopalganj,53.09,65.17,13.11,11.14,747.68,0.62,77.96,28.37,4,
3/28/2023 8:29,Jamalpur,72.35,98.92,13.47,17.31,934.6,1.75,43.27,25.33,4,
3/28/2023 8:29,Kishoreganj,139.45,162.02,1.19,7.28,988.01,1.98,11.8,7.16,5,
3/28/2023 8:29,Madaripur,142.9,158.7,2.62,8.23,947.95,0.67,35.05,6.78,5,
3/28/2023 8:29,Manikganj,246.44,270.98,7.21,6.51,1241.68,0.33,52.93,9.37,5,
3/28/2023 8:29,Munshiganj,160.28,196.74,3.64,12.17,1108.17,0.85,49.35,9.88,5,
3/28/2023 8:29,Mymensingh,191.15,219.36,1.33,13.2,1308.44,6.82,8.76,11.4,5,
3/28/2023 8:29,Narayanganj,246.18,284.47,9.42,58.26,2723.69,13.75,19.85,15.2,5,
3/28/2023 8:29,Narsingdi,206.17,231.1,2.56,7.11,1108.17,0.42,50.78,10.77,5,
3/28/2023 8:29,Netrokona,131.73,143.48,1.97,5.1,807.76,0.33,43.99,6.4,5,
3/28/2023 8:29,Rajbari,182.52,204.32,7.75,11.82,1388.55,0.86,45.42,6.9,5,
3/28/2023 8:29,Shariatpur,126.11,142.61,2.33,7.88,881.2,0.42,51.5,14.95,5,
3/28/2023 8:30,Sherpur,133.64,148.19,1.28,6.34,921.25,0.74,28.25,6.9,5,
3/28/2023 8:30,Tangail,137.11,153.73,7.75,10.63,988.01,0.68,63.66,7.92,5,
3/28/2023 8:30,Bogra,127.67,147.31,3.7,10.2,1068.12,1.38,32.9,9.63,5,
3/28/2023 8:30,Joypurhat,93.96,121.01,3.73,15.08,1134.87,3.21,23.25,17.99,5,
3/28/2023 8:30,Naogaon,105.49,136.92,2.18,13.71,1308.44,3.69,18.24,15.07,5,
3/28/2023 8:30,Natore,105.31,121.27,5.54,9.08,961.3,0.89,43.27,10.26,5,
3/28/2023 8:30,Nawabganj,107.98,120.52,9.3,12.17,974.66,0.47,59.37,13.68,5,
3/28/2023 8:30,Pabna,90.65,104.16,7.27,11.14,947.95,0.8,58.65,7.73,5,
3/28/2023 8:30,Rajshahi,106.95,126.63,6.14,16.97,1134.87,2.46,30.4,12.16,5,
3/28/2023 8:30,Sirajgonj,85.51,98.89,6.86,9.08,894.55,0.69,57.22,8.36,5,
3/28/2023 8:30,Dinajpur,86.22,115.19,3.52,10.88,974.66,1.62,30.04,26.09,5,
3/28/2023 8:30,Gaibandha,92.08,115.09,2.41,7.97,907.9,1.23,28.25,11.4,5,
3/28/2023 8:30,Kurigram,104.51,138.82,1.52,10.88,1081.47,3.86,14.84,21.53,5,
3/28/2023 8:30,Lalmonirhat,113.86,160.44,2.18,11.65,1134.87,5.36,12.16,42.56,5,
3/28/2023 8:30,Nilphamari,117.89,158.42,1.27,9.77,1201.63,4.08,12.52,26.09,5,
3/28/2023 8:30,Panchagarh,153.98,187.7,1.91,15.77,1789.09,10.95,9.21,12.54,5,
3/28/2023 8:30,Rangpur,113.6,152.59,1.7,12.34,1214.98,4.19,15.2,25.59,5,
3/28/2023 8:30,Thakurgaon,137.93,186.69,5.31,17.82,1441.96,6.26,16.81,91.2,5,
3/28/2023 8:30,Barguna,68.6,80.35,2.68,6.26,560.76,0.44,43.99,47.62,4,
3/28/2023 8:30,Barisal,79.52,91.94,2.09,6.77,660.9,0.8,24.32,10.01,5,
3/28/2023 8:30,Bhola,82.74,97.11,1.67,9.08,654.22,1.43,28.25,39.52,5,
3/28/2023 8:30,Jhalokati,74.85,87.85,1.8,7.11,627.52,0.8,24.68,13.93,4,
3/28/2023 8:30,Patuakhali,81.3,94.78,1.91,7.2,634.19,1.29,19.67,17.48,5,
3/28/2023 8:30,Pirojpur,72.12,85.39,2.15,11.14,614.17,1.9,19.49,8.23,4,
3/28/2023 8:30,Bandarban,89.04,97.76,1.55,4.97,507.36,0.68,22.17,4.5,5,
3/28/2023 8:30,Brahmanbaria,199.14,247.51,2.33,16.28,1655.58,9.28,7.06,19.76,5,
3/28/2023 8:30,Chandpur,147.52,167.65,2.12,5.91,921.25,0.32,50.78,10.51,5,
3/28/2023 8:30,Chittagong,152.06,175.8,5.42,20.22,2777.1,84.94,1.16,15.07,5,
3/28/2023 8:30,Comilla,186.33,213.77,1.76,10.88,1188.28,1.13,28.25,11.65,5,
3/28/2023 8:30,CoxBazar,68.1,75.53,0.93,9.94,640.87,3.97,6.88,5.45,4,
3/28/2023 8:30,Feni,148.71,183.79,1.61,10.45,1201.63,6.2,7.78,13.3,5,
3/28/2023 8:30,Khagrachari,70.53,75.09,0.33,1.18,373.84,0.18,5.9,1.74,4,
3/28/2023 8:30,Lakshmipur,97.04,111.87,1.85,5.57,767.71,0.43,36.12,9.63,5,
3/28/2023 8:30,Noakhali,115.39,132.08,1.79,6.26,894.55,0.65,27.18,9.75,5,
3/28/2023 8:30,Rangamati,66.53,70.7,0.14,0.65,297.07,0.12,3.67,1.05,4,
3/28/2023 8:30,Habiganj,138.91,148.76,1.31,6.17,947.95,0.87,16.45,4.43,5,
3/28/2023 8:30,Maulvibazar,126.82,142.2,0.66,7.54,807.76,3.47,9.21,4.12,5,
3/28/2023 8:30,Sunamganj,113.69,126.57,0.75,4.11,560.76,0.53,22.89,4.56,5,
